업소명,날짜,리뷰,평점
스시소라,2018-12-30,"
          개인적으로 음식점을 추천할때는, 동종 업계, 그러니까 테마별 최강자를 가리는 것을 좋아한다. 돼지고기는 육전식당, 감자탕은 호남마을, 족발은 뽕나무쟁이 식으로.미들급 스시야에서 기대할 수 있는 정도의 레벨이지만, 스시소라가 나에게 최강자는 아니었다. 문제점을 몇가지 뽑아보자.1. 평이한 구성식재료에 대한 고민이 부족하다는 뜻. 재료는 신선하고 좋지만 가성비를 만들어내기 위해서 재료에 특이한 짓은 하지 않는다. 셰프들의 고민이 들어가야 하는데, 기존의 초밥을 답습하는 느낌.2. 비린내전체적으로 보면 심하지 않았지만, 초반 3피스 정도에서 전 재료의 비린내가 초밥에 남아있었다. 셰프의 실수인데 지적할까 하다가 계속되진 않아서 그럴수도 있지 뭐, 하고 넘어갔다.장점을 언급하자면 셰프분들이 친절하고 밝은 편. 또 식사 메뉴로 준비한 와규 덮밥이 좋았다. 가격대 최강자가 아니란 뜻이지 맛이 부족한 곳이란 뜻은 아님.또 계란초밥은 코우지에서 배워 온 것인지 정말정말정말 인상깊었다. 미들급 스시야에서 계란초밥 같이 귀찮은 짓을? 할 정도로 제대로 구워냈다.식사량은 성인 남성에게 약간 부족한 편.
        ",3
스시소라,2018-11-02,"
          돈값하는 분위기와 맛
        ",5
스시소라,2018-10-01,"
          가성비 최고였던 스시소라. 재방문의사 OOO
        ",5
스시소라,2018-09-21,"
          너무비슷한 사진이 이미 있어서 깜놀 ㅎㅎ가성비 갑인곳.
",5
스시소라,2018-08-11,"
           스시 오마카세는 거의 가보지않아서 비교군이 많지 않지만 전체적으로 스시도 신선하고 구성도 나쁘지않았다. 셰프님도 친절하시고.  식당을 들어가자마자 살짝 비릿내가 나긴했고, 간이 뭔가 쎈듯한 느낌? 셰프님이 와사비를 많이 넣어주시는 것 같은데도 와사비 맛이 강하지않았다.  이 집에서 제일 말하고 싶었던 것은 밥! 밥이 뭔가 흩어지고 찰진 느낌이 덜해서 아쉬웠다 ㅠㅠ  디저트로 나온 참외셔벗은 특이하고 깔끔했당!
        ",3
스시소라,2018-05-18,"
          맛                  ★★★★분위기           ★★★푸짐함           ★★재방문의사    ★★★★스시코우지의 3번째 브랜드인 저렴한 컨샙.전체적으로 간이 되어있어 짭조름하게 쑥 넘어감.디너라 그런지 양이 부족하지 않고 딱 적당했음.(한두점만 더 있었으면 좋겠음)확실히 스시코우지의 스타일 그대로 따라가려고 했지만 원가의 문제로 저렴이한 재료를 사용해 구성이 됐기에 부족함이 곳곳에 보임.그래도 가격에 딱 기대한만큼 나온곳이라 만족스러움.
        ",5
스시소라,2018-03-27,"
          런치오마카세로 맛있게 잘 먹고 왔습니다ㅎ
        ",5
스시소라,2018-01-21,"
          미들급에서 가성비 최고라고, 하도 좋은평이 많아서 엄청 기대했는데... 너무나 실망. 무슨 순서로 스시를 내주는 건지도 모르겠고 생선이 뛰어나게 좋지도 않았으며 종류가 다양하지도 않았다... 기억에 남는 피스가 없.... 맛도 대체로 별로.... 네타 짧은건 그렇다 치고 밥양이 많아 덜어 먹었다. 샤리의 간도 좀 과하다. 생선을 미리 썰어서(?) 도마 옆에 쌓아두고 스시를 잡는다. 아무리 점심이라지만 이 가격에 이정도 수준이라니... 예전과 달라진 건지 모르겠지만 초창기 오픈했을때 올라왔던 후기들 내용과는 영 딴판이었다. 비추.
        ",1
스시소라,2018-01-02,"
          점심 오마카세로 갔는데 다찌에 앉은 다른 손님들이 너무 시끄러웠음ㅜㅜ 내부가 소음흡수가 잘안되는 것 같다. 주차공간은 널널해서 좋았다셰프님이 스시에 대해 자세히 설명해주시고 이런저런 질문에도 친절히 답해주심. 요리로 나온 메뉴들은 맛도 구성도 심심한 편이었지만 가격대비로는 적당한 것 같다.샤리는 입안에서 한알 한알 풀어지는 게 좋았다. 와사비와 네타, 샤리는 따로 흩어지는 느낌이라 조금 아쉬웠다. 개인적으로 기억에 남는 피스는 참치뱃살과 등살. 부드러워서 입에서 살살 녹음. 그리고 지라시스시 김에 싸먹는데 김이 진짜 맛있다ㅜㅜ 김 때문에라도 맛있다!! 드립니다.
        ",5
스시소라,2017-12-29,"
          (오픈 직후에 다녀왔습니다)디너 오마카세로 먹고 왔다. 선릉역 부근에 위치하고 있는 이 곳은 미들급 스시야 중에서도 이른바 가성비가 좋기로 손 꼽히는 곳이다. 스시코우지의 업장 중 하나로 접객이 상당히 뛰어났다. 김성복 헤드쉐프가 쥐어주는 스시는 빼어난 맛을 보여준다.  네타와 샤리의 미세한 차이를 잘 인지하지 못하는 내 입맛으로는 ‘이 가격에 이 정도 구성이라니, 자주 찾아야겠다’ 라는 생각이 들었던 곳. 친절한 쉐프님과 좋은 서비스, 맛있는 스시들로 행복한 밤이었던 기억! 
        ",5
스시소라,2017-11-09,"
          런치 오마카세 사만오천. 고등어를 못 찍었다. 관자가 조금 비렸고 고등어를 감싸는 김이 생선 향을 죽였다는 아쉬움이 있었지만, 충분한 포만감과 셰프님의 친절함으로- 부담 없이 방문 할 수 있는 곳. 
        ",5
스시소라,2017-10-03,"
          일주일 전쯤 방문했었는데 런치 오마카세로 먹었다. 아담한 분위기라 시끌벅적하지 않아 개인적으로는 좋았다. 미리 예약하지 않으면 기다려야 하거나 헛걸음할 수 있으니 미리 체크할 것! 스시의 밥이 좀 따뜻해서 첫 점 넣을 때 좀 깜짝 놀랬는데 그 후로 점점 나아지긴 했다. 위치적으로는 합리적인 가격 같기도 하지만 한편으론 오마카세 치고는 그냥 다찌 코스먹는 느낌도 없지않게 있었다. 양은 ( 내가 적게 먹는 편이라 그런건지) 적당히 배부른 수준으로 좋았다. 뭔가 나쁜 얘기만 적은 것 같지만 전반적으로 기분 좋게 먹고 나왔다:) 
        ",3
돈그리아,2020-10-21,"
          목살 스테이크가 유명한 돈그리아! 그동안 계속 가봐야지, 생각만 하고 있었는데 이 동네로 이사온지 거의 5년만에 처음으로 먹어보았네요.양이 좀 적기 때문에 인당 2인분 이상은 먹어야 배가 찰 것 같아요~ 목살만 먹었던 것 같아요목살스테이크는 굉장히 육즙 팡팡하네요! 다른 여타 유명한 목살집들에 비교해도 전혀 뒤쳐지지 않는 맛이예요. 소금에 콕 찍어먹으면 존맛탱버섯도 스테이크마냥 버섯즙 팡 터지게 잘 구워주셔요후식은 무난했던 것 같고,, 다음에는 다른 고기들도 먹어보고 싶어용
        ",5
돈그리아,2020-09-14,"
          두껍이랑 목살 먹었는데,두껍이는 껍데기 부위인데 오래 굽게 되니 쫀득해서 식감이 좋았습니다. 그리고 같이나오는 밑반찬들과 잘 어울려서, 깻잎에 싸먹으면 맛있다고 사장님께서 말해주셨습니다. 미리 간이 되어있어서, 소금에 찍어먹지 않아도 적당히 간이 되어있었습니다.아쉬운점은 이에 고기가 많이 끼게 된다는 점.개인적으로는 목살을 좋아해서 목살이 더 맛있었습니다.
        ",5
돈그리아,2020-07-29,"
          사장님이 직접 구워주시는데 고기 완전 두툼하고 육즙.팡팡에다가 질기지도 않고 완전 환상적인 맛이예요!!강추 꼭 가보셔서 직접 드셔보세요 존맛
        ",5
돈그리아,2020-07-28,"
          목살에서 육즙폭탄 터짐 ㅎㅎ청어알 소스 올려먹으면 존맛임 개쩜
        ",5
돈그리아,2020-02-05,"
          선릉역 3년차 직장인.!  그동안 갔던 고깃집중에 여기가 제일 최고에여.... ㅜㅜㅜ하 또 먹고싶다
        ",5
돈그리아,2020-01-09,"
          이때동안 먹은 고기중에 제일 맛있어요 목살스테이크 와규갈비살 강추합니다
        ",5
돈그리아,2019-09-21,"
          목살 싫어하는 사람들이 필히 와야하는맛 엄마데리고또올거다일단 생긴게 원래 알던 목살이 아니고 두툼한게 한입 먹으면 꽉차게 맛있음! 뜨끈한 육즙이 입안에 쫙 퍼진다구요ㅜㅜㅜ 오겹은 살이랑 비계가 적절해서 먹는데 질리지가 않움!!오겹 껍데기 진짜 쫀득한데 또먹고싶닿 사이드는 김찌랑 냉면시켰는데 냉면...냉면맛집이야...뭔가 참기름이 둘러나오는게 신선한데 끝맛이 의외로 깔끔하게 끝나면서 향만 고소해서 잘어울려서 놀라고 김찌안에 고기도 비계랑 살점 붙어나오는게 자투리 고기가 아니라 굽는용 고기도 넣으시는듯했음 솔직히 김찌 더먹고싶었는데 위가 안받아줘서 속상했다..밑반찬들은 다 직접 만드신거라고하고 (깻잎jmt;;;;;) 양파 상태도 푸석하거나 물컹한 느낌이없어 좋았음. 쌈장, 쌈채소 등이 나오지않는데 고기 본연의맛을 느끼는것을 위함이라고 하심 그래도 달라면 쌈장이랑 고추정도는 주신당분위기는 직장인들 많은거같았음 격식차리거나 뭐 그런거 없고 편하게 먹으면서 한잔할수있어서 좋았다그리고 점장 잘생겼도라 크러시닮았음 또가야징
        ",5
돈그리아,2019-09-21,"
          친구가 맛있다고 하도 극찬을 하길래 한번 가봄 ㅋㅋ사실 고기는 맛이 거기서 거기라고 생각했는데...이게 왠걸... 목살에서 육즙이..퐝 하고 터지면서숯향이 대박임목살이 너무 부드러워서 술도 술술 넘어감 ㅠㅠ두껍이?? 두꺼운 껍데기라는데 사실 껍데기가 두껍진 않고 밑에 살코기가 붙어있어서 쫄깃쫄깃 대박스버섯을 통으로 굽는 것도 싱기방기 ㅋㅋㅋㅋㅋ직원분들이 다들 친절하게 잘 구워줘서나같은 똥손은 그냥 가만히 맛있게 먹기만 하면댐ㅋㅋㅋ한마디로 고기는 무조건 돈그리아
        ",5
돈그리아,2019-09-21,"
          인생맛집... 돼지고기 이렇게 맛있게 먹기는 처음이에요..직원분들 고기 너무 잘구우심..나머지는 사진으로 말하겠음  더 이상 할말하않 ㅇㅅㅇ
",5
돈그리아,2019-03-22,"
          주변 직장인은 다 아는 선릉 고기 맛집.스테이크목살 : 요즘 고기 맛집이 많은데, 그래도 여기가 갑. 두툼한 목살에 육즙이 가득! 밑간이 되어 있어서 소금없이 그냥 고기만  먹어도 감동받는 맛. 또, 직접 구워주셔서 편하게 먹을 수 있음!스테이크버섯 2개 5000보기엔 그냥 새송이 같지만, 실제로는 다른 품종.통으로 구워 먹으면 고기같은 맛이 나서 스테이크 버섯인듯. 강추!!!
        ",5
돈그리아,2019-03-19,"
          지난번 리뷰를 보니 3년만의 방문이다여전히 목살은 맛있다고기가 두툼하고직접 구워주니 편하다와규갈비살이 1일10인분만 판매라길래 주문했는데기름져서 손이 잘 안갔다..ㅠ목살을 추천합니다
        ",5
돈그리아,2019-03-02,"
          불만족
        ",1
돈그리아,2019-01-02,"
          몇 판 먹은지 기억이 안남. 
        ",5
돈그리아,2018-10-01,"
            선릉역쪽에 고깃집을 찾다가 가게되었어요. 일요일은 미리 예약을 받고 예약이 있는 일요일에만 문을 연다고 하시더라구요. 저희는 예약은 하지 않았는데 마침 예약한 손님들이 있어서 문을 열었길래 갈 수 있었습니다.  저희는 목살 2인분에 오겹살을 추천하셔서 오겹살 2인분을 먹었습니다.  사장님이나 직원분이 와서 계속 고기를 구워주셨는데 목살은 두꺼워서 굽는데 시간이 좀 걸렸지만 두껍기때문에 씹는 맛도 있고 고기가 좋은지 질기지 않고 맛있었어요. 특히 비계가 있는 부분은 고소했습니다. 평소 돼지고기를 먹을 때 쌈장이나 양념이 강한 반찬들이랑 같이 싸먹는데 여기는 소금만 찍은 고기를 계속 먹어도 질리지 않는 맛입니다!   오겹살도 비계가 많아서 더 고소하고 비계가 쫀득하게 씹히는 맛도 있어서 맛있었습니다! 돼지고기가 고소하다는 것을 처음 알았어요.   사장님이 고기고 신경써서 구워주시고 친절하시긴 했지만 나름 고기에 대한 자부심이 강하셔서 그런지 “고기 본래의 맛을 느끼기 위해 고기는 다른 양념에 찍어먹지 않아야 한다.” 라고 하시며 “고기만 먹었을 때 맛을 모르면 입맛이 촌스러운것”이라고 하시는 것과 이런 사장님의 생각때문에 쌈채소와 쌈장, 마늘 등이 기본으로 나오지 않는 것은 손님들의 입맛과 취향을 고려하지 않는 모습으로 보여 좀 불편했습니다.^^;;   그래도 고기는 맛있었어요! 다음번에 간다면 다른 부위도 먹어보고 싶었습니당 :)
        ",5
돈그리아,2018-04-26,"
          목살은 정말 맛있었다. 육즙 가득한 두툼한 고기는 최고다. 그에 비해 서비스는 너무 엉망이다. 소리 지르고, 강요하고, 암튼 다시는 안 갈 듯 하다.
        ",1
돈그리아,2018-04-24,"
          망플에 처음 다는 리뷰인데 악플을 달기위해 쓰다니..1. 목살2인분과 삼겹살1인분을 시킴. 양은 적은 편. 목살이 두꺼워서 육즙도 꽤 있고 삼겹살도 맛은 있음.2. 고기 구워주는 알바들과 사장님의 분위기가 별로임.  알바는 새로왔는지 고기가 두꺼운 탓인지 고기도 제대로 잡지도 못하고, 고기를 구워주는 내내 불안했음. 사람 바꿔달라고하려다가 나중에는 그냥 지켜보는 걸 포기함. 그 와중에 알바 한 명이 고기 불을 키웠는데(마치 엠티 때 고기 구울 때처럼) 그것때문에 사장님은 알바들 계속 혼내고.. 개인적으로는 거지왕초굴 분위기였음3. 고기는 무조건 2인분씩 추가해야함. 이해안가지만 그러려니했는데, 먹고있는데 계속 고기 추가할거냐고 물어봄(고기 맛이 떨어지지않으려면 중간에 추가해야한다며).. 그런데 안 추가한다고 하자마자 불판 빼감. 마늘도 안익었는데... 의도한 건 아닐지모르지만 강요당하는 느낌이 있음. 앉아있는 게 불편해서 처음 시킨 고기 3인분만 먹고 밥도 안 먹고 나옴. 3. 고기의 맛은 나쁘지않으나 분위기의 기분나쁨을 감수하면서 먹으러 갈 곳은 아니라고 생각함. 망플 평점이 왜이렇게 높은지 이해안가서 리뷰를 남김.
        ",1
